product_id;category;sub_category;product_name;price
FUR-FU-10000820;Furniture;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;13.59
TEC-MA-10002930;Technology;Machines;Ricoh - Ink Collector Unit for GX3000 Series Printers;12.59
OFF-PA-10003205;Office Supplies;Paper;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;16.34
OFF-LA-10002368;Office Supplies;Labels;Avery 479;2.61
TEC-MA-10003230;Technology;Machines;Okidata C610n Printer;1362.9
OFF-PA-10000295;Office Supplies;Paper;Xerox 229;15.55
OFF-SU-10004884;Office Supplies;Supplies;Acme Galleria Hot Forged Steel Scissors with Colored Handles;37.75
FUR-FU-10002240;Furniture;Furnishings;Nu-Dell EZ-Mount Plastic Wall Frames;7.88
FUR-FU-10001057;Furniture;Furnishings;Tensor Track Tree Floor Lamp;31.98
FUR-CH-10002073;Furniture;Chairs;Hon Olson Stacker Chairs;423.65
OFF-AP-10003278;Office Supplies;Appliances;Belkin 7-Outlet SurgeMaster Home Series;5.59
TEC-PH-10002070;Technology;Phones;Griffin GC36547 PowerJolt SE Lightning Charger;13.49
FUR-FU-10000277;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;84.27
TEC-AC-10004420;Technology;Accessories;Cherry 142-key Programmable Keyboard;479.72
TEC-PH-10004094;Technology;Phones;Motorola L703CM;249.58
TEC-MA-10002790;Technology;Machines;NeatDesk Desktop Scanner & Digital Filing System;479.99
OFF-AP-10001634;Office Supplies;Appliances;Hoover Commercial Lightweight Upright Vacuum;1.39
OFF-PA-10001837;Office Supplies;Paper;Xerox 1976;15.55
OFF-AR-10003896;Office Supplies;Art;Stride Job 150 Highlighters, Chisel Tip, Assorted Colors;17.94
OFF-BI-10002897;Office Supplies;Binders;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";2.2
OFF-PA-10001243;Office Supplies;Paper;Xerox 1983;5.98
FUR-FU-10003806;Furniture;Furnishings;"Tenex Chairmat w/ Average Lip, 45"" x 53""";242.18
TEC-MA-10000904;Technology;Machines;Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner;341.99
OFF-LA-10002473;Office Supplies;Labels;Avery 484;9.22
FUR-FU-10003374;Furniture;Furnishings;Electrix Fluorescent Magnifier Lamps & Weighted Base;148.02
TEC-MA-10001856;Technology;Machines;Okidata C610n Printer;649
OFF-ST-10003641;Office Supplies;Storage;Space Solutions Industrial Galvanized Steel Shelving.;78.8
OFF-AR-10004707;Office Supplies;Art;Staples in misc. colors;2.48
TEC-MA-10004086;Technology;Machines;Plantronics Single Ear Headset;29.93
TEC-MA-10001695;Technology;Machines;Zebra GK420t Direct Thermal/Thermal Transfer Printer;703.71
FUR-FU-10002506;Furniture;Furnishings;"Tensor ""Hersey Kiss"" Styled Floor Lamp";12.99
TEC-AC-10004518;Technology;Accessories;Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive;120
OFF-AP-10000027;Office Supplies;Appliances;Hoover Commercial SteamVac;5.43
OFF-PA-10002558;Office Supplies;Paper;Xerox 1938;268.24
TEC-AC-10000926;Technology;Accessories;NETGEAR RangeMax WNR1000 Wireless Router;59.98
OFF-PA-10001846;Office Supplies;Paper;Xerox 1899;9.25
TEC-MA-10003673;Technology;Machines;Hewlett-Packard Desktjet 6988DT Refurbished Printer;3404.5
FUR-BO-10001567;Furniture;Bookcases;Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled;90.88
FUR-FU-10001379;Furniture;Furnishings;"Executive Impressions 16-1/2"" Circular Wall Clock";26.72
TEC-MA-10000984;Technology;Machines;Okidata MB760 Printer;3357.6
OFF-AR-10000937;Office Supplies;Art;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;175.44
FUR-FU-10002030;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";44.46
OFF-FA-10000254;Office Supplies;Fasteners;Sterling Rubber Bands by Alliance;4.71
OFF-AP-10004136;Office Supplies;Appliances;Kensington 6 Outlet SmartSocket Surge Protector;24.59
TEC-AC-10002370;Technology;Accessories;Maxell CD-R Discs;3.15
OFF-AR-10003986;Office Supplies;Art;Avery Hi-Liter Pen Style Six-Color Fluorescent Set;7.7
OFF-SU-10004290;Office Supplies;Supplies;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";6.84
TEC-MA-10004552;Technology;Machines;Star Micronics TSP100 TSP143LAN Receipt Printer;1035.8
OFF-PA-10000312;Office Supplies;Paper;Xerox 1955;91.36
OFF-PA-10001001;Office Supplies;Paper;Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate;93.25
OFF-PA-10001583;Office Supplies;Paper;"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack";5.88
TEC-MA-10002694;Technology;Machines;Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner;101.99
TEC-MA-10004626;Technology;Machines;Lexmark 20R1285 X6650 Wireless All-in-One Printer;120
TEC-PH-10004241;Technology;Phones;Nokia Lumia 1020;1439.97
OFF-SU-10003936;Office Supplies;Supplies;Acme Serrated Blade Letter Opener;7.63
TEC-MA-10003337;Technology;Machines;Okidata B401 Printer;179.99
OFF-PA-10000210;Office Supplies;Paper;Xerox Blank Computer Paper;99.9
OFF-AR-10003477;Office Supplies;Art;4009 Highlighters;8.04
FUR-CH-10002317;Furniture;Chairs;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;207.18
OFF-LA-10004677;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters with Dispenser Box;5.9
FUR-CH-10002780;Furniture;Chairs;Office Star - Task Chair with Contemporary Loop Arms;163.76
OFF-EN-10001535;Office Supplies;Envelopes;Grip Seal Envelopes;7.07
TEC-MA-10003493;Technology;Machines;Penpower WorldCard Pro Card Scanner;91.48
TEC-AC-10002380;Technology;Accessories;Sony 8GB Class 10 Micro SDHC R40 Memory Card;27.19
TEC-PH-10002817;Technology;Phones;RCA ViSYS 25425RE1 Corded phone;323.98
TEC-MA-10003589;Technology;Machines;Cisco 8961 IP Phone Charcoal;224.94
OFF-AP-10003099;Office Supplies;Appliances;Eureka Hand Vacuum, Bagless;197.72
TEC-PH-10002645;Technology;Phones;LG G2;1499.97
